FEN,white_knight_reachable_outpost,black_bishop_minor_behind_pawn,white_rook_trapped,black_queen_present,white_king_pawnless_flank,black_passed_pawns,white_knight_outpost,black_bishop_outpost,white_rook_on_file,black_queen_weak,Move,Layer Outputs Index,Layer Outputs File
8/2K5/4p3/4P3/6k1/8/8/8 b - - 0 60,0,0,0,0,1,0,0,0,0,0,g4f4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_741.npy
8/8/p3k3/1p5p/1P2K2P/P7/8/8 w - - 2 47,0,0,0,0,1,0,0,0,0,0,e4f4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_742.npy
8/5R2/1p1k2p1/p5P1/2r5/4K3/PP6/8 b - - 3 53,0,0,0,0,1,0,0,0,1,0,c4c2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_743.npy
8/p7/1p6/1P1K1k1R/r7/8/8/8 b - - 1 50,0,0,0,0,1,0,0,0,1,0,f5g4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_744.npy
8/3N1Rpk/6pp/1n6/4P2r/8/1K6/8 b - - 1 58,1,0,0,0,1,1,0,0,1,0,g6g5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_745.npy
3k4/7R/2K1p3/4P3/5P1p/8/8/7r b - - 5 55,0,0,0,0,1,1,0,0,1,0,h1d1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_746.npy
8/8/pp6/4k2p/1P4pP/P2K2P1/8/8 w - - 2 46,0,0,0,0,1,0,0,0,0,0,d3e3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_747.npy
5B2/8/3N4/pp1r4/8/Pk6/5K2/8 w - - 2 51,0,0,0,0,1,0,1,0,0,0,f2e3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_748.npy
8/2R5/1K6/7r/3k4/8/8/8 b - - 48 79,0,0,0,0,1,0,0,0,0,0,h5h8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_749.npy
6R1/8/8/k7/1r6/3K4/8/8 b - - 7 63,0,0,0,0,1,0,0,0,0,0,b4h4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_750.npy
2K5/4p3/5bk1/8/6r1/5R2/6p1/6R1 w - - 0 51,0,0,0,0,1,1,0,0,1,0,f3f2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_751.npy
8/2p5/1p6/2kB4/p1P5/P5K1/1P6/8 w - - 3 48,0,0,0,0,1,0,0,0,0,0,g3f2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_752.npy
2R1Bk2/7p/4bp2/5N2/1K6/6P1/r6P/8 w - - 7 49,0,0,0,0,1,0,1,0,1,0,e8d7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_753.npy
8/6k1/2n4p/4N3/r3K3/3R3P/8/8 w - - 2 50,0,0,0,0,1,0,1,0,1,0,e4f5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_754.npy
8/8/p1k4p/1p2K1p1/1P4P1/P7/8/8 b - - 1 43,0,0,0,0,1,0,0,0,0,0,a6a5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_755.npy
8/5k2/8/2p3RR/2P1Bq2/3P4/P7/1r5K w - - 1 42,0,0,0,1,1,0,0,0,1,0,h1g2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_756.npy
8/4k1p1/1p6/p2K2p1/P5P1/7P/1P6/8 b - - 0 40,0,0,0,0,1,0,0,0,0,0,e7d7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_757.npy
8/8/8/1P6/6p1/6k1/3K4/8 b - - 0 50,0,0,0,0,1,1,0,0,0,0,g3h3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_758.npy
8/5p2/5p1p/8/K4PPP/8/4k3/8 w - - 0 47,0,0,0,0,1,0,0,0,0,0,h4h5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_759.npy
6k1/6P1/4K3/1p6/8/8/8/8 w - - 0 58,0,0,0,0,1,1,0,0,0,0,e6e5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_760.npy
8/8/3p4/1k1P1K2/8/8/8/8 b - - 3 51,0,0,0,0,1,0,0,0,0,0,b5c4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_761.npy
8/8/4k2p/1p4p1/8/pr4B1/2NK2PP/8 b - - 1 46,1,0,0,0,1,1,0,0,0,0,e6d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_762.npy
4k3/6p1/4K3/8/8/8/R7/6r1 b - - 3 57,0,0,0,0,1,1,0,0,1,0,g1e1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_763.npy
6r1/2k5/5R2/6r1/1R4K1/8/8/8 w - - 0 89,0,0,0,0,1,0,0,0,0,0,g4f3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_764.npy
k7/p2Q4/8/8/2N2K1q/3P4/8/8 w - - 20 69,0,0,0,1,1,1,1,0,0,0,f4e5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_765.npy
8/8/8/8/2K1p1k1/4P3/8/8 b - - 3 56,0,0,0,0,1,0,0,0,0,0,g4f5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_766.npy
B3K3/3r1npk/6pp/1P3b2/8/5N2/P5P1/R6R w - - 9 35,1,0,0,0,1,0,0,0,1,0,a1d1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_767.npy
8/5p2/2K5/5kpp/8/5P2/6PP/8 w - - 0 46,0,0,0,0,1,0,0,0,0,0,c6d6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_768.npy
6R1/8/5r1k/8/7r/4K3/6Rp/8 b - - 1 51,0,0,0,0,1,1,0,0,1,0,h6h7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_769.npy
8/7R/R5p1/6k1/5r2/2K4P/6P1/6b1 w - - 3 51,0,0,0,0,1,0,0,0,1,0,a6a5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_770.npy
r6k/pp4q1/3p4/2pP4/2P4b/5R1Q/PP6/R5K1 w - - 4 30,0,0,0,1,1,0,0,1,0,0,g1h1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_771.npy
8/2K2pp1/8/4P3/5P1p/6k1/3B4/8 w - - 0 62,0,0,0,0,1,1,0,0,0,0,f4f5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_772.npy
8/8/8/1p6/1r5p/4K3/7R/4k3 b - - 5 66,0,0,0,0,1,1,0,0,1,0,b4b3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_773.npy
1r5r/5p1p/6p1/4kb2/2Bn1P1P/1NR5/1K4P1/3R4 b - - 0 31,0,1,0,0,1,0,0,0,1,0,e5f4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_774.npy
8/8/3R4/pk6/8/1Pb3K1/P7/8 w - - 3 48,0,0,0,0,1,0,0,1,1,0,g3f3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_775.npy
1r1q4/p4kpp/2R5/3p4/3n4/B4N2/P4KPP/2R5 w - - 0 27,1,0,0,1,0,1,0,0,1,0,c6c7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_776.npy
rn2k2r/pp3pp1/2p1b2p/8/3PP3/R1N2N2/1q3PPP/3QKB1R w Kkq - 0 15,0,0,1,1,0,1,0,0,0,0,d1a1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_777.npy
r3r1k1/p4p1p/4qp2/7Q/3NP3/1p2R2P/5PP1/6K1 b - - 1 26,0,0,0,1,0,1,1,0,0,1,b3b2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_778.npy
2r2k1r/5ppp/1p1p4/1p1P4/8/4B3/PP2QP2/1q1KR2R w - - 4 26,0,0,0,1,0,1,0,0,1,1,d1d2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_779.npy
8/p3kp1p/1p4p1/3p4/Pb1N4/5KPP/5P2/8 b - - 5 42,0,0,0,0,0,1,1,1,0,0,e7d7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_780.npy
4r1k1/7p/2pb4/3p1Pp1/8/1P1q3P/P3NQP1/5R1K w - - 1 31,0,1,0,1,0,1,0,0,0,0,e2g1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_781.npy
4N1k1/5p1p/2p3pQ/p3Pb2/1q6/5P1P/6PK/8 b - - 6 32,1,0,0,1,0,1,0,0,0,0,b4f4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_782.npy
r1b3k1/1p4bp/pq2p1pB/3pP3/5Q2/2PB4/6PP/5R1K b - - 3 22,0,1,0,1,0,1,0,0,1,0,b6c7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_783.npy
R7/4k2r/p3p3/1b1pN1pp/3P4/5P2/3R2K1/r7 b - - 23 50,0,0,0,0,0,1,1,1,0,0,e7d6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_784.npy
2r5/1R1bkp2/p2p4/3P4/3N1Pp1/6P1/P6K/8 b - - 2 34,0,1,0,0,0,0,1,0,1,0,e7e8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_785.npy
8/6kp/4Qpp1/1N6/2B1P1P1/4b2P/6K1/6q1 w - - 3 43,0,0,0,1,0,0,1,1,0,0,g2f3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_786.npy
8/6pk/4N2p/4Qpq1/1P6/7P/2r2rP1/6RK b - - 4 44,0,0,0,1,0,0,1,0,0,1,g5e7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_787.npy
8/8/4Nb1P/5p2/2p1kP2/p3p1P1/P3K3/8 w - - 0 57,0,1,0,0,0,1,1,0,0,0,e6c5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_788.npy
r4r1k/1p3pq1/p5np/Pb1p4/1P3R1N/8/2B3PP/R2Q2K1 w - - 3 26,0,1,0,1,0,1,1,1,0,0,h4f5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_789.npy
8/5p1k/rq1p1n1p/p3pNr1/2p1P3/1P3PQ1/1PP3P1/R4R1K w - - 0 26,0,0,0,1,0,0,1,0,0,0,g3f2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_790.npy
4r1k1/pp3pbp/5np1/3N4/2p5/B4Q1P/Pq3PP1/3R2K1 b - - 3 22,0,1,0,1,0,1,1,0,1,0,b2e5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_791.npy
r7/4kp1p/1N2p1n1/1N6/p3Pn2/4K2P/PP6/2R5 b - - 0 30,0,0,0,0,0,0,1,0,1,0,a8d8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_792.npy
5rk1/5pp1/2N1p3/P3Q3/3P3p/4q2P/6PK/8 b - - 1 38,0,0,0,1,0,0,1,0,0,0,e3e5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_793.npy
5r2/1p1n1pk1/p1q3np/3NP1p1/3P4/5QBP/6P1/5RK1 b - - 2 28,0,0,0,1,0,1,1,0,1,0,a6a5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_794.npy
r5k1/5p2/5p1p/3N4/1R3P2/1P4P1/2b4r/K1R5 w - - 2 33,0,0,0,0,0,0,1,0,1,0,b4a4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_795.npy
5r1k/1R4R1/5p1p/p2P2q1/3Q2bN/P7/1P3PP1/2r3K1 w - - 1 32,0,0,0,1,0,0,1,0,0,0,d4d1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_796.npy
8/6k1/3N1p2/3Bn1pp/1K2P3/1P4PP/6r1/8 b - - 0 39,0,0,0,0,0,0,1,0,0,0,g7f8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_797.npy
5rk1/ppp3p1/6rp/8/4NPnq/8/PP1BQ2P/2R2RK1 w - - 5 25,0,0,0,1,0,0,1,0,0,0,g1h1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_798.npy
3r2k1/5p1p/2Q2bp1/5p2/N7/1P2P3/P2pqPPP/3R2K1 w - - 5 29,0,1,0,1,0,1,1,0,1,0,h2h3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_799.npy
r5k1/p3q1p1/1p1Np2p/4Pr2/4p1Q1/2PbP3/PP4PP/R3R1K1 w - - 2 21,0,0,0,1,0,0,1,1,0,0,d6f5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_800.npy
8/7R/1kp5/pp4NP/2nP4/2KR4/PPP1r3/8 w - - 0 36,0,0,0,0,0,0,1,0,0,0,d3f3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_801.npy
8/1Pk5/n7/2N5/3p2p1/PR4P1/r2K3P/8 w - - 11 57,0,0,0,0,0,1,1,0,0,0,d2c1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_802.npy
4R3/1p3pk1/2p2Np1/p5P1/P5K1/2q3P1/8/8 b - - 5 49,0,0,0,1,0,1,1,0,1,0,c3c4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_803.npy
7k/p1b1qBr1/1p6/2p1PpNR/2Pp1P2/Pr6/8/2B3RK b - - 0 40,0,0,0,1,0,1,1,0,1,0,g7h7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_804.npy
2k1rqr1/pp6/2p5/4N1Qp/PP1P4/2P4P/5P2/R4RK1 w - - 1 27,0,0,0,1,0,0,1,0,0,1,e5g6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_805.npy
r1b2rk1/pp3q1n/3p1N2/6pQ/4P3/3PP3/P2K4/7R b - - 0 20,0,0,0,1,0,1,1,0,1,0,g8g7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_806.npy
6k1/5ppQ/3p4/3Pp1pP/1N2B3/2P3PK/5P2/rq4q1 b - - 1 37,0,0,0,1,0,0,1,0,0,0,g8f8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_807.npy
2rr2k1/3nq1p1/1p1N1p1p/p7/3P4/Q7/1P3PPP/4R1K1 w - - 4 29,0,0,0,1,0,0,1,0,1,0,g1f1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_808.npy
2rr2k1/6bp/pP2p1p1/q2bN3/2BQ4/8/PP3PPP/1K1RR3 w - - 0 22,0,0,0,1,0,0,1,1,1,0,c4b3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_809.npy
7k/7p/p2R4/1p3p1N/4b1rP/1PP5/P2K4/8 b - - 4 36,0,0,0,0,0,1,1,1,1,0,g4g2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_810.npy
5Q2/3R1p2/p3kN2/4p3/1p2P3/1P6/1Pq3rP/1K6 w - - 0 33,0,0,0,1,0,0,1,0,1,0,b1a2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_811.npy
8/8/1p5k/7N/1PB2KPp/1P6/8/7r w - - 1 51,0,0,0,0,0,1,1,0,0,0,g4g5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_812.npy
8/5k2/5p2/2N3pK/1P2P1RP/7r/7r/7B w - - 2 50,0,0,0,0,0,0,1,0,1,0,g4f4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_813.npy
8/R4p1k/6b1/2N1p1Pn/4P2N/5P1p/1r6/3R1B1K w - - 2 47,0,1,0,0,0,1,1,0,1,0,f1h3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_814.npy
4r1k1/p1p1qp2/2b4r/2N1B1p1/2Q3n1/8/PPP2PPP/R3R1K1 w - - 1 23,0,0,0,1,0,0,1,0,1,1,c4g4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_815.npy
2r3k1/p5pp/2p1p3/2NpP1q1/3P3n/1P1Q4/P1R3PP/5rK1 w - - 0 30,0,0,0,1,0,0,1,0,1,0,d3f1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_816.npy
r4q1k/1p1n4/p2N1r2/2pP4/8/1PQ5/P1P3PB/R6K w - - 3 30,0,0,0,1,0,0,1,0,0,0,d6e4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_817.npy
3r1rk1/p2q1p2/1p1N2np/2p1b3/4Q3/2P1B2P/PP3PP1/R2R2K1 w - - 1 25,0,0,0,1,0,0,1,0,1,1,e3h6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_818.npy
r4b1r/1b3kpp/1q1p4/1NP1pP2/P3n3/4B3/2P3PP/R2Q1RK1 b - - 0 17,0,0,0,1,0,1,1,0,0,1,b6c6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_819.npy
r4r2/ppp1b2k/2n1BpqQ/3p1N2/3P4/2P2K2/PP6/7R b - - 0 26,0,0,0,1,0,1,1,0,1,0,g6h6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_820.npy
r2q1r2/ppp1nk2/3ppp1p/4p3/4P2N/P2PQ3/1PP2PPP/R4RK1 w - - 2 15,0,0,0,1,0,0,1,0,0,0,f2f4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_821.npy
4Q3/pp5p/2p3p1/7k/3bN2q/1B5b/PPP1R1P1/7K w - - 0 35,0,0,0,1,0,0,1,0,1,0,g2h3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_822.npy
4r3/p4q1k/1pp1r3/2Pn1pP1/5N2/4PKpP/P3R3/2Q1R3 b - - 2 40,0,0,0,1,0,1,1,0,0,0,d5f4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_823.npy
4r3/1ppr3k/p1n1Np1p/8/P7/2P4P/2P2RP1/4R1K1 b - - 0 25,0,0,0,0,0,0,1,0,1,0,d7e7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_824.npy
r3r1k1/ppp3pp/2nq4/3NNb2/3PpP2/P7/1PQ3PP/3R1RK1 w - - 1 20,0,1,0,1,0,1,1,0,0,0,d5e3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_825.npy
8/2pR4/6pk/b3p3/4N1P1/7P/4n1BK/1r6 b - - 2 37,0,0,0,0,0,1,1,1,1,0,g6g5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_826.npy
8/8/1P3k1P/N7/4n3/6p1/5pK1/8 w - - 0 59,0,0,0,0,0,1,1,0,0,0,h6h7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_827.npy
4r1k1/pQ3p1p/PpN3p1/7n/4qpb1/8/5PPP/R2R2K1 w - - 4 31,0,0,0,1,0,1,1,0,1,0,d1d8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_828.npy
4rr2/1p5k/pn3p1p/4qNp1/P3p1P1/6P1/1PQ3P1/1R2R2K w - - 0 32,0,0,0,1,0,1,1,0,1,1,b1d1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_829.npy
r4rk1/1p3ppp/p2p4/2pNn2R/2P1P2q/P2P3P/1P2Q1P1/R5K1 b - - 3 19,0,0,0,1,0,0,1,0,0,0,h4d8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_830.npy
6k1/4rn1p/1pp1N1pP/4p3/2P3P1/8/PP6/2K2R2 w - - 1 30,0,0,0,0,0,1,1,0,1,0,f1f6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_831.npy
1r6/6kp/3N2p1/p1nPp1q1/p7/2QB1P1b/1rP1R1PP/R5K1 w - - 0 25,0,0,0,1,0,1,1,0,1,0,d3b5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_832.npy
2k2q2/2p4p/pr4p1/4N3/p4r2/2Q4P/PPP2PP1/3R2K1 b - - 4 29,0,0,0,1,0,0,1,0,1,0,b6d6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_833.npy
8/8/3N1pPb/1p6/2pk4/8/8/1K6 b - - 6 61,0,0,0,0,0,1,1,0,0,0,d4d3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_834.npy
2r3k1/p4pbp/1p4p1/3N4/6P1/8/PPP3PP/3R1K2 b - - 4 20,0,1,0,0,0,0,1,0,1,0,c8c2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_835.npy
4qk2/6pp/b1NB1p2/2pP4/1p6/1P2n3/6PP/3Q2K1 b - - 3 26,0,0,0,1,0,0,1,0,0,0,f8g8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_836.npy
4q1rk/1p5b/p2R3Q/2pN4/2P1P3/1PP4P/P6K/7B w - - 1 33,0,0,0,1,0,0,1,0,1,0,h6f6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_837.npy
5R2/1pp2p1k/pbp2P1p/7N/7P/8/P3r1P1/7K b - - 4 25,0,0,0,0,0,1,1,0,0,0,b6c5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_838.npy
2k4r/bp5p/4r3/pP1N2p1/P2p3q/3P4/2P3PP/R2Q1RK1 w - - 0 23,0,0,0,1,0,0,1,0,1,0,d1f3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish/stockfish_boolean_concepts_primary_layer_outputs_839.npy
