FEN,white_knight_reachable_outpost,black_bishop_minor_behind_pawn,white_rook_trapped,black_queen_present,white_king_pawnless_flank,black_passed_pawns,white_knight_outpost,black_bishop_outpost,white_rook_on_file,black_queen_weak,Move,Layer Outputs Index,Layer Outputs File
7k/pp5b/3q2pQ/2pNn3/3pP1p1/3P3P/PPP3B1/5rK1 w - - 0 27,0,0,0,1,0,0,1,0,0,0,g1f1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_868.npy
2r1r3/p4p2/2p2Pk1/3p1Nb1/2p5/4P3/PP4K1/5R1R b - - 4 34,0,0,0,0,0,0,1,1,1,0,c8b8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_869.npy
rk6/1p1n4/2p1N3/3pP1Q1/8/p1RK1P2/Pq6/5n2 b - - 1 33,0,0,0,1,0,1,1,0,1,0,b2b5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_870.npy
4rrk1/1p1nqppp/p2p4/3Pn2Q/1P1NP3/6R1/P1B3PP/5R1K b - - 1 22,0,0,0,1,0,0,1,0,1,0,e5g6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_871.npy
1r6/6kp/3N2p1/p1nPp1q1/p7/2QB1P1b/1rP1R1PP/R5K1 w - - 0 25,0,0,0,1,0,1,1,0,1,0,d3b5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_872.npy
3qrrnk/1b3ppp/pp1p4/2pNnP2/4P3/P2BB1QP/1PP3P1/1R3RK1 b - - 3 23,0,1,0,1,0,0,1,0,0,0,b7d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_873.npy
5r1k/7p/p3r3/Pp1pN3/1PpPb3/2P3Q1/7P/6RK w - - 3 42,0,0,0,0,0,0,1,1,1,0,g3g2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_874.npy
r3r1k1/p1pb2pp/2p5/5p2/2N1p3/7R/q1P2PPP/2R2QK1 b - - 1 19,0,0,0,1,0,1,1,0,0,0,d7e6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_875.npy
1r4k1/1r1b1pPp/5B2/p1p5/P3pN2/2Q1P1qP/6P1/5RK1 b - - 3 36,0,0,0,1,0,1,1,0,1,0,b7b1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_876.npy
8/P2k1pp1/3P4/r1PKp3/1N2P2p/8/8/8 w - - 0 47,0,0,0,0,0,1,1,0,0,0,b4c6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_877.npy
3q1r1k/5p1p/r6N/p1b1p2Q/1p2P3/3P4/1PPB2PP/5R1K b - - 4 25,0,0,0,1,0,0,1,0,1,0,d8e8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_878.npy
4k2r/6pp/2N1Pn2/2bp4/8/q3BQ2/1r4PP/3R1RK1 w k - 2 23,0,0,0,1,0,1,1,1,1,0,e3c5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_879.npy
8/8/1b2pkp1/7p/4NP2/5KPP/8/8 b - - 9 46,0,0,0,0,0,0,1,0,0,0,f6e7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_880.npy
4Rrk1/pp1P2pp/3rN3/8/2n5/P1P5/6PP/6K1 b - - 4 35,0,0,0,0,0,0,1,0,1,0,d6d1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_881.npy
2r1r1k1/p4pBp/1p1pbnp1/q2Np3/2P1P3/3B1P2/PP1Q2PP/2RR3K b - - 0 18,0,1,0,1,0,0,1,0,1,0,g8g7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_882.npy
2r3k1/p1r3p1/bp2p2p/4NP2/3qpP2/2P5/PPQ3RP/R6K b - - 0 23,0,0,0,1,0,1,1,0,0,0,e4e3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_883.npy
8/8/b6N/8/P6k/6p1/3K4/8 w - - 0 55,0,0,0,0,1,1,1,0,0,0,h6f5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_884.npy
1r3r1k/p4pRp/2qb4/8/N3pP1P/3pn3/PB1P4/R2QKB2 w Q - 1 26,0,0,0,1,0,0,1,0,0,0,g7h7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_885.npy
r2r3R/pp1npR2/1np2kp1/6N1/P3Pq2/2P3B1/4BPK1/8 b - - 0 24,0,0,0,1,0,0,1,0,0,1,f6e5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_886.npy
1k1r3r/1p1q1pp1/1p2bn2/1N1ppn1p/2P5/P2PP1P1/5PBP/R1BQ1RK1 b - - 2 16,0,1,0,1,0,0,1,0,0,0,f5d6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_887.npy
rn5k/1pq1bQp1/2pNp2p/p3P3/1P6/P2P3P/2P3P1/R1B3K1 w - - 6 20,0,1,0,1,0,0,1,0,0,0,f7g7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_888.npy
8/pp1r2bk/1qp2p1n/5N1Q/4P3/1P4BP/PP4P1/7K b - - 1 31,0,0,0,1,0,0,1,0,0,0,b6b5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_889.npy
1b1r2k1/3r2p1/p6p/1p2qP2/1P1N2P1/P2R3P/5Q2/3R3K b - - 0 40,0,0,0,1,0,0,1,0,1,0,e5e4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_890.npy
3r4/kp2Q2p/1b6/pP2N2n/P2p4/6P1/2q2P1P/5RK1 b - - 6 30,0,1,0,1,0,1,1,0,0,0,c2c7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_891.npy
r1b2r1k/pppp1p1p/2n2p2/q4N2/2P3Q1/3P2P1/P4PBP/1R3RK1 b - - 3 17,0,1,0,1,0,0,1,0,0,0,f8g8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_892.npy
8/3R4/5p1p/Nk6/1p6/3n1P2/3K2PP/6r1 w - - 12 55,0,0,0,0,0,1,1,0,1,0,d7d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_893.npy
5rk1/3b2pp/1p6/2pN1P2/8/6P1/1r4P1/R3R1K1 b - - 2 34,0,0,0,0,0,1,1,0,1,0,b2d2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_894.npy
r3r1k1/ppb3Np/2p2qb1/3n1N2/3P4/P2Q2PB/1P3P1P/R3R1K1 b - - 0 25,0,0,0,1,0,0,1,0,1,0,e8e1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_895.npy
r1k4N/ppp4p/3qbb2/7Q/4N3/3pP3/PP4PP/1R4K1 b - - 0 21,0,0,0,1,0,1,1,0,0,0,d6d8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_896.npy
5r2/p1p3p1/2n1N2k/4p3/5BPp/2P5/PrB2P1K/6R1 b - - 0 39,0,0,0,0,0,1,1,0,0,0,f8f4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_897.npy
rnb1k2q/pp6/3p1np1/2pPp1N1/Q1P1p3/2P5/P4PP1/R1B1KB2 b Qq - 1 13,0,0,0,1,0,0,1,0,0,0,e8e7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_898.npy
2r3k1/pp3rp1/4N2Q/4pP2/8/8/P5RK/1q6 b - - 2 41,0,0,0,1,0,1,1,0,1,0,c8c2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_899.npy
r7/5Rbk/4N3/1p6/8/1P4P1/5PPK/1r6 b - - 3 40,0,0,0,0,0,0,1,0,0,0,h7g6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_900.npy
r2q1rk1/pp3ppp/1b1p4/3Np3/2B1Pn2/5PQ1/PPP5/2KR3R b - - 5 19,0,0,0,1,0,1,1,0,1,0,f4d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_901.npy
8/8/5N2/2p4P/8/P3p3/3kB1P1/3b1K2 w - - 3 52,0,0,0,0,0,1,1,0,0,0,f6e4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_902.npy
r6r/2R2pk1/p3pNp1/1p1bP1B1/3n4/8/5PPP/5RK1 w - - 4 33,0,0,0,0,0,1,1,1,0,0,f6d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_903.npy
6k1/3r4/2n3p1/8/4N2B/5P1P/1r4P1/5RK1 b - - 3 33,0,0,0,0,0,0,1,0,0,0,d7b7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_904.npy
7r/p1r1kppp/2N1p1b1/1B6/4P3/8/PP3PPP/2K4R b - - 1 21,0,0,0,0,0,0,1,0,0,0,c7c6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_905.npy
r5k1/1pp3pp/p3p3/8/2n1N2q/5Q1P/PPP3P1/1K3R2 b - - 2 25,0,0,0,1,0,1,1,0,1,0,h4e7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_906.npy
1r1qn1k1/1p1b2b1/1p4n1/1N1p2p1/P5P1/B2Q4/5P1P/2R1R1K1 b - - 0 30,0,0,0,1,0,1,1,0,1,0,g6f4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_907.npy
5r1k/p3R1Rp/2pq1pn1/3pN2N/2pP2Q1/2Pb2K1/6PP/5r2 b - - 8 27,0,0,0,1,0,1,1,1,0,0,f1f3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_908.npy
2kr2r1/p1p2p1p/2p2p2/3b4/4qN2/Q3B1P1/P4P1P/R3R1K1 w - - 3 22,0,0,0,1,0,1,1,1,1,1,a3a6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_909.npy
8/8/5p2/2N1k1pp/1p6/6P1/r4BK1/8 b - - 7 45,0,0,0,0,0,1,1,0,0,0,e5d5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_910.npy
8/7p/1N6/2P5/3k4/5KP1/1r6/8 b - - 0 57,0,0,0,0,0,0,1,0,0,0,b2b3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_911.npy
7b/7P/3N1p2/4pK2/3k4/8/8/8 b - - 3 44,0,1,0,0,0,1,1,0,0,0,d4d3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_912.npy
1r4k1/1q2bppp/2r1p3/N3P3/1p3P2/1P4PK/4Q2P/2R2R2 b - - 2 30,0,1,0,1,0,0,1,0,0,0,b7a6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_913.npy
4b3/2p3pp/Np2P3/p1p5/6PP/4K3/P1k5/8 b - - 1 33,0,0,0,0,0,1,1,0,0,0,c5c4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_914.npy
5r2/2p1k3/5n2/7p/2N2Rp1/2P1q3/PP4PP/5R1K b - - 1 28,0,0,0,1,0,0,1,0,1,0,e3e2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_915.npy
3q4/pp3pk1/2p2Np1/2b1Pn1p/5P2/2B2Q1P/PPP5/2K5 w - - 0 26,0,0,0,1,0,0,1,0,0,0,a2a4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_916.npy
4Q2k/2qr3p/p1bb1p1N/1p1p2r1/1P5R/P3P3/2P2PPP/5RK1 b - - 10 25,0,1,0,1,0,0,1,0,0,0,h8g7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_917.npy
1r1b4/R6p/2kP4/2B1pn1p/4N3/7P/5P1P/6K1 w - - 2 38,0,0,0,0,0,0,1,0,1,0,g1f1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_918.npy
r4rk1/4R3/p1b3p1/1n2p2p/4Nq2/2P2R1Q/1nB2PP1/6K1 b - - 5 33,0,0,0,1,0,1,1,0,0,0,f4c1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_919.npy
r1bq1rk1/pp4b1/2p3pp/P1n1N3/4p2P/2P3P1/1PQ2PB1/R1B1K2R w KQ - 0 16,0,1,0,1,0,0,1,0,0,0,c1e3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_920.npy
8/5p1p/8/1R3N2/3pnk1P/4b3/4K3/8 w - - 5 38,0,0,0,0,0,1,1,1,1,0,e2d3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_921.npy
8/1r2k1p1/R1N4p/ppp5/8/PP4PP/3n2K1/8 b - - 8 35,0,0,0,0,0,0,1,0,0,0,e7d7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_922.npy
8/2p1b1k1/3p2p1/4p1P1/2qPP1N1/1pP2r2/3Q4/2BK3R w - - 2 41,0,0,0,1,0,1,1,0,1,0,g4e3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_923.npy
1rb3r1/1p1p1k2/n2Pp2p/1NPq1p1P/3p1R2/3B4/PP4P1/2RQ2K1 w - - 1 23,0,0,0,1,0,1,1,0,0,0,d1e2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_924.npy
5rk1/6p1/4n3/8/1PNR1p2/5K1P/P4P2/8 w - - 1 45,0,0,0,0,0,0,1,0,1,0,d4d3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_925.npy
1kr2b1r/pp3pp1/3p2p1/3N4/4P3/3Q1P2/P1P2qPP/R1R4K w - - 4 23,0,1,0,1,0,0,1,0,0,0,h2h3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_926.npy
1k1r4/1b2b3/p3Qp2/3q3p/1pN5/1P4P1/PP5P/K3R3 w - - 4 31,0,0,0,1,0,0,1,0,1,0,a2a3,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_927.npy
3rr1k1/2q2p1p/p4bpN/2Bp4/PP2nnB1/7P/2Q3P1/3R1RK1 b - - 1 32,0,0,0,1,0,1,1,0,1,0,g8h8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_928.npy
2r2qk1/1b2b1pp/p7/3p4/1p1N1p2/1Pn1P3/PQ2BPPP/R3R1K1 w - - 0 23,0,0,0,1,0,0,1,0,0,0,e2g4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_929.npy
r4r2/3R3p/1q1N2pk/1p6/8/1Q4P1/n4P1P/4RBK1 w - - 3 36,0,0,0,1,0,1,1,0,1,0,d6f7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_930.npy
5n2/1p1b1Nk1/p2N1npQ/2pP4/2P5/7P/1P2qPPK/8 b - - 1 28,0,0,0,1,0,0,1,0,0,0,g7g8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_931.npy
r7/4kpbp/1N2p1p1/p2b4/1p1P4/1P2BP1P/1P4P1/R5K1 b - - 4 26,0,1,0,0,0,0,1,1,1,0,a8a6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_932.npy
8/2R3R1/2p1p1pk/p3K3/2pPN1r1/4P3/4r2P/8 b - - 6 43,0,0,0,0,0,1,1,0,1,0,g4e4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_933.npy
8/pQ6/3n1r1k/2p5/4N3/P2Pq3/1PP3PP/7K w - - 0 34,0,0,0,1,0,0,1,0,0,0,b7h7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_934.npy
7k/pp1q1p2/2p2pn1/3ppNrR/4P3/P2PP3/1PP1Q3/1K6 b - - 0 26,0,0,0,1,0,0,1,0,1,0,h8g8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_935.npy
6k1/5p1p/p1Np2pb/2p1p3/2P1P3/P2P2nP/1r2B3/3Q2K1 w - - 5 32,0,0,0,0,0,0,1,0,0,0,c6e7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_936.npy
3q3k/5prp/b4N1Q/4PpP1/1p6/p2P2P1/1r3PK1/3RR3 w - - 0 31,0,0,0,1,0,1,1,0,0,1,d3d4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_937.npy
8/7p/2bN1kp1/8/p4n1P/P1P5/B4P2/6K1 w - - 0 41,0,0,0,0,0,0,1,0,0,0,a2c4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_938.npy
4r1k1/8/5qp1/p6p/N1P1p3/1P4Q1/P3rPPP/R3R1K1 w - - 3 29,0,0,0,1,0,0,1,0,1,0,h2h4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_939.npy
7k/5p1p/n3qNp1/1Pb1P3/P4P2/6PP/2R1Q2K/7r w - - 0 47,0,0,0,1,0,0,1,1,1,0,h2g2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_940.npy
8/1p1r4/8/2pN1k2/P1P1p1p1/1P2Rp1p/5P1K/8 w - - 0 57,0,0,0,0,0,1,1,0,1,0,e3e1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_941.npy
1r3r1k/p1pqb1p1/7p/n7/n2BN3/2P5/PPQ2PPP/3R1RK1 b - - 2 25,0,0,0,1,0,0,1,0,0,1,d7c6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_942.npy
r4rQk/1R2b1pp/n1p4N/8/3pN3/q7/5PPP/5RK1 b - - 4 28,0,0,0,1,0,1,1,0,0,0,f8g8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_943.npy
6k1/2b4p/5N2/1p6/4p1p1/1P6/5PKP/8 b - - 1 41,0,0,0,0,0,0,1,0,0,0,g8f7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_944.npy
6rk/1p4bp/p1p1N3/1n3p2/7N/4n1R1/PPP4P/1K6 b - - 2 31,0,0,0,0,0,1,1,0,1,0,g7f6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_945.npy
6k1/1b4p1/5q1p/pQ2N3/1p1r1p2/1P2pP2/P5PP/4R1K1 w - - 0 32,0,0,0,1,0,1,1,0,1,0,b5e8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_946.npy
r5k1/3n1ppp/Q1N5/3p4/8/8/P4KPP/4R3 b - - 0 24,0,0,0,0,0,1,1,0,1,0,a8f8,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_947.npy
8/p5k1/1p1Np3/4Pp2/1PP2Pp1/P4bP1/2R2r1r/5K2 w - - 0 39,0,0,0,0,0,0,1,1,0,0,f1g1,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_948.npy
r6k/1pp2Qp1/1b5p/1P2N3/4Pnb1/2P5/1B1q1PPP/5RK1 w - - 1 22,0,0,0,1,0,0,1,0,0,0,f7f4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_949.npy
8/3k2p1/1n2p2p/p3N2P/2PK4/8/5PP1/8 b - - 5 48,0,0,0,0,0,1,1,0,0,0,d7c7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_950.npy
r1b2k1r/ppqp1ppp/2nN4/3Q4/8/7P/P4PP1/b3R1K1 b - - 1 17,0,0,0,1,0,1,1,0,1,0,c6e5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_951.npy
3rnk2/2prnp2/qp1b3N/4pNQ1/1P2P1P1/p1P4P/P4PBK/3R4 b - - 4 32,0,0,0,1,0,0,1,0,1,0,f7f6,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_952.npy
2r2bk1/p1p3pq/4p1N1/2pb3P/3P1Q2/8/P5P1/5RK1 b - - 1 27,0,1,0,1,0,0,1,1,1,0,h7h5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_953.npy
r4q1k/1p1b3p/2p1nNpP/p2p1pQ1/8/5P2/PPB2P1P/4R1K1 w - - 4 27,0,0,0,1,0,1,1,0,1,0,g5h4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_954.npy
4r1kr/pp1nq1p1/2ppN2p/4nP1Q/5B2/8/PPP3PP/3RR1K1 w - - 6 20,0,0,0,1,0,0,1,0,1,0,f4e5,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_955.npy
8/5b2/R7/2Np1k2/Pp3p2/1P3K2/3r2P1/8 w - - 3 49,0,0,0,0,0,1,1,0,0,0,g2g4,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_956.npy
4r1k1/pb4p1/1p5B/8/1Pq1ppNQ/P2n3P/5PP1/3R2K1 b - - 0 31,0,1,0,1,0,0,1,0,1,0,c4f7,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_957.npy
8/8/5n2/3p2N1/3P3p/3kPK2/8/8 b - - 1 73,0,0,0,0,0,1,1,0,0,0,d3d2,0,/content/drive/Shareddrives/CS229/searchless_chess/data/concept_data/npys/stockfish_input_tokens/stockfish_boolean_concepts_primary_layer_outputs_958.npy
